Date,Temperature,Precipitation,ID_Time,Time,
3/13/2024 21:00,10.4,0,21,0.875,
3/13/2024 22:00,10.6,0,22,0.916666667,
3/13/2024 23:00,10.7,0,23,0.958333333,
3/14/2024 0:00,10.8,0,0,0,
3/14/2024 1:00,10.8,0,1,0.041666667,
3/14/2024 2:00,10.6,0,2,0.083333333,
3/14/2024 3:00,10.2,0,3,0.125,
3/14/2024 4:00,9.6,0,4,0.166666667,
3/14/2024 5:00,9,0,5,0.208333333,
3/14/2024 6:00,8.7,0,6,0.25,
3/14/2024 7:00,8.5,0,7,0.291666667,
3/14/2024 8:00,8.6,0,8,0.333333333,
3/14/2024 9:00,9.4,0,9,0.375,
3/14/2024 10:00,10.4,0,10,0.416666667,
3/14/2024 11:00,11.5,0,11,0.458333333,
3/14/2024 12:00,12.6,0,12,0.5,
3/14/2024 13:00,13.9,0,13,0.541666667,
3/14/2024 14:00,14.8,0,14,0.583333333,
3/14/2024 15:00,15.4,0,15,0.625,
3/14/2024 16:00,15.6,0,16,0.666666667,
3/14/2024 17:00,15.5,0,17,0.708333333,
3/14/2024 18:00,14.8,0,18,0.75,
3/14/2024 19:00,13.6,0,19,0.791666667,
3/14/2024 20:00,12.8,0,20,0.833333333,
3/14/2024 21:00,12.4,0,21,0.875,
3/14/2024 22:00,12.1,0,22,0.916666667,
3/14/2024 23:00,12.1,0,23,0.958333333,
3/15/2024 0:00,12.2,0,0,0,
3/15/2024 1:00,12.6,0,1,0.041666667,
3/15/2024 2:00,12.6,0,2,0.083333333,
3/15/2024 3:00,12.1,0,3,0.125,
3/15/2024 4:00,11.4,0,4,0.166666667,
3/15/2024 5:00,10.8,0,5,0.208333333,
3/15/2024 6:00,10.6,0.2,6,0.25,
3/15/2024 7:00,10.8,0.2,7,0.291666667,
3/15/2024 8:00,11.1,0.2,8,0.333333333,
3/15/2024 9:00,11.6,0.1,9,0.375,
3/15/2024 10:00,12.2,0.1,10,0.416666667,
3/15/2024 11:00,12.9,0.1,11,0.458333333,
3/15/2024 12:00,13.8,0.1,12,0.5,
3/15/2024 13:00,14.6,0.1,13,0.541666667,
3/15/2024 14:00,15.1,0.1,14,0.583333333,
3/15/2024 15:00,15,0.3,15,0.625,
3/15/2024 16:00,14.6,0.3,16,0.666666667,
3/15/2024 17:00,13.9,0.3,17,0.708333333,
3/15/2024 18:00,13.1,0.2,18,0.75,
3/15/2024 19:00,12.2,0.2,19,0.791666667,
3/15/2024 20:00,11.4,0.2,20,0.833333333,
3/15/2024 21:00,10.9,0,21,0.875,
3/15/2024 22:00,10.6,0,22,0.916666667,
3/15/2024 23:00,10.2,0,23,0.958333333,
3/16/2024 0:00,10.1,0,0,0,
3/16/2024 1:00,10.1,0,1,0.041666667,
3/16/2024 2:00,9.9,0,2,0.083333333,
3/16/2024 3:00,9.9,0.4,3,0.125,
3/16/2024 4:00,9.9,0.4,4,0.166666667,
3/16/2024 5:00,9.6,0.4,5,0.208333333,
3/16/2024 6:00,8.9,0.2,6,0.25,
3/16/2024 7:00,7.8,0.2,7,0.291666667,
3/16/2024 8:00,7.2,0.2,8,0.333333333,
3/16/2024 9:00,7.3,0,9,0.375,
3/16/2024 10:00,7.8,0,10,0.416666667,
3/16/2024 11:00,8.3,0,11,0.458333333,
3/16/2024 12:00,8.9,0.1,12,0.5,
3/16/2024 13:00,9.4,0.1,13,0.541666667,
3/16/2024 14:00,9.8,0.1,14,0.583333333,
3/16/2024 15:00,10.1,0.1,15,0.625,
3/16/2024 16:00,10.2,0.1,16,0.666666667,
3/16/2024 17:00,10,0.1,17,0.708333333,
3/16/2024 18:00,9.2,0,18,0.75,
3/16/2024 19:00,8,0,19,0.791666667,
3/16/2024 20:00,6.8,0,20,0.833333333,
3/16/2024 21:00,5.8,0,21,0.875,
3/16/2024 22:00,4.9,0,22,0.916666667,
3/16/2024 23:00,4,0,23,0.958333333,
3/17/2024 0:00,3.2,0,0,0,
3/17/2024 1:00,2.5,0,1,0.041666667,
3/17/2024 2:00,1.9,0,2,0.083333333,
3/17/2024 3:00,1.6,0,3,0.125,
3/17/2024 4:00,1.5,0,4,0.166666667,
3/17/2024 5:00,1.5,0,5,0.208333333,
3/17/2024 6:00,1.8,0,6,0.25,
3/17/2024 7:00,2.1,0,7,0.291666667,
3/17/2024 8:00,2.8,0,8,0.333333333,
3/17/2024 9:00,4.3,0,9,0.375,
3/17/2024 10:00,6.2,0,10,0.416666667,
3/17/2024 11:00,7.8,0,11,0.458333333,
3/17/2024 12:00,9.1,0,12,0.5,
3/17/2024 13:00,10.1,0,13,0.541666667,
3/17/2024 14:00,10.9,0,14,0.583333333,
3/17/2024 15:00,11.4,0,15,0.625,
3/17/2024 16:00,11.5,0,16,0.666666667,
3/17/2024 17:00,11.4,0,17,0.708333333,
3/17/2024 18:00,11,0,18,0.75,
3/17/2024 19:00,10.4,0,19,0.791666667,
3/17/2024 20:00,9.8,0,20,0.833333333,
3/17/2024 21:00,9.4,0,21,0.875,
3/17/2024 22:00,9.1,0,22,0.916666667,
3/17/2024 23:00,8.7,0,23,0.958333333,
3/18/2024 0:00,8.4,0,0,0,
3/18/2024 1:00,8.1,0,1,0.041666667,
3/18/2024 2:00,7.9,0,2,0.083333333,
3/18/2024 3:00,7.9,0.2,3,0.125,
3/18/2024 4:00,7.9,0.2,4,0.166666667,
3/18/2024 5:00,7.9,0.2,5,0.208333333,
3/18/2024 6:00,7.7,0.2,6,0.25,
3/18/2024 7:00,7.4,0.2,7,0.291666667,
3/18/2024 8:00,7.5,0.2,8,0.333333333,
3/18/2024 9:00,8.1,0.1,9,0.375,
3/18/2024 10:00,9,0.1,10,0.416666667,
3/18/2024 11:00,9.8,0.1,11,0.458333333,
3/18/2024 12:00,10.4,0.2,12,0.5,
3/18/2024 13:00,10.8,0.2,13,0.541666667,
3/18/2024 14:00,11.2,0.2,14,0.583333333,
3/18/2024 15:00,11.8,0.1,15,0.625,
3/18/2024 16:00,12.2,0.1,16,0.666666667,
3/18/2024 17:00,12.4,0.1,17,0.708333333,
3/18/2024 18:00,12,0,18,0.75,
3/18/2024 19:00,11.2,0,19,0.791666667,
3/18/2024 20:00,10.4,0,20,0.833333333,
3/18/2024 21:00,9.2,0,21,0.875,
3/18/2024 22:00,7.9,0,22,0.916666667,
3/18/2024 23:00,6.9,0,23,0.958333333,
3/19/2024 0:00,6.5,0,0,0,
3/19/2024 1:00,6.3,0,1,0.041666667,
3/19/2024 2:00,6.3,0,2,0.083333333,
3/19/2024 3:00,6.6,0,3,0.125,
3/19/2024 4:00,6.9,0,4,0.166666667,
3/19/2024 5:00,7.1,0,5,0.208333333,
3/19/2024 6:00,7.1,0,6,0.25,
3/19/2024 7:00,6.8,0,7,0.291666667,
3/19/2024 8:00,7,0,8,0.333333333,
3/19/2024 9:00,7.8,0,9,0.375,
3/19/2024 10:00,8.8,0,10,0.416666667,
3/19/2024 11:00,9.9,0,11,0.458333333,
3/19/2024 12:00,11.3,0.1,12,0.5,
3/19/2024 13:00,12.8,0.1,13,0.541666667,
3/19/2024 14:00,13.9,0.1,14,0.583333333,
3/19/2024 15:00,14.8,0,15,0.625,
3/19/2024 16:00,15.3,0,16,0.666666667,
3/19/2024 17:00,15.3,0,17,0.708333333,
3/19/2024 18:00,14.5,0,18,0.75,
3/19/2024 19:00,13.1,0,19,0.791666667,
3/19/2024 20:00,11.9,0,20,0.833333333,
3/19/2024 21:00,11.2,0,21,0.875,
3/19/2024 22:00,10.7,0,22,0.916666667,
3/19/2024 23:00,10.3,0,23,0.958333333,
3/20/2024 0:00,10.1,0,0,0,
3/20/2024 1:00,9.9,0,1,0.041666667,
3/20/2024 2:00,9.6,0,2,0.083333333,
3/20/2024 3:00,9.4,0,3,0.125,
3/20/2024 4:00,9.1,0,4,0.166666667,
3/20/2024 5:00,8.9,0,5,0.208333333,
3/20/2024 6:00,8.9,0,6,0.25,
3/20/2024 7:00,8.9,0,7,0.291666667,
3/20/2024 8:00,9.1,0,8,0.333333333,
3/20/2024 9:00,10.1,0,9,0.375,
3/20/2024 10:00,11.3,0,10,0.416666667,
3/20/2024 11:00,12.6,0,11,0.458333333,
3/20/2024 12:00,13.9,0,12,0.5,
3/20/2024 13:00,15.1,0,13,0.541666667,
3/20/2024 14:00,15.9,0,14,0.583333333,
3/20/2024 15:00,16,0,15,0.625,
3/20/2024 16:00,15.8,0,16,0.666666667,
3/20/2024 17:00,15.1,0,17,0.708333333,
3/20/2024 18:00,14.3,0,18,0.75,
3/20/2024 19:00,13.1,0,19,0.791666667,
3/20/2024 20:00,12.1,0,20,0.833333333,
3/20/2024 21:00,11.4,0,21,0.875,
3/20/2024 22:00,10.8,0,22,0.916666667,
3/20/2024 23:00,10.4,0,23,0.958333333,
3/21/2024 0:00,10.1,0,0,0,
3/21/2024 1:00,10.1,0,1,0.041666667,
3/21/2024 2:00,10,0,2,0.083333333,
3/21/2024 3:00,9.9,0.2,3,0.125,
3/21/2024 4:00,9.8,0.2,4,0.166666667,
3/21/2024 5:00,9.4,0.2,5,0.208333333,
3/21/2024 6:00,8.6,0.1,6,0.25,
3/21/2024 7:00,7.6,0.1,7,0.291666667,
3/21/2024 8:00,7,0.1,8,0.333333333,
3/21/2024 9:00,7.4,0,9,0.375,
3/21/2024 10:00,8.3,0,10,0.416666667,
3/21/2024 11:00,9,0,11,0.458333333,
3/21/2024 12:00,9.4,0,12,0.5,
3/21/2024 13:00,9.6,0,13,0.541666667,
3/21/2024 14:00,9.9,0,14,0.583333333,
3/21/2024 15:00,10.2,0,15,0.625,
3/21/2024 16:00,10.6,0,16,0.666666667,
3/21/2024 17:00,10.6,0,17,0.708333333,
3/21/2024 18:00,10.3,0,18,0.75,
3/21/2024 19:00,9.6,0,19,0.791666667,
3/21/2024 20:00,9.1,0,20,0.833333333,
3/21/2024 21:00,8.7,0,21,0.875,
3/21/2024 22:00,8.4,0,22,0.916666667,
3/21/2024 23:00,8.2,0,23,0.958333333,
3/22/2024 0:00,8.7,0,0,0,
3/22/2024 1:00,9.4,0,1,0.041666667,
3/22/2024 2:00,9.9,0,2,0.083333333,
3/22/2024 3:00,10.1,0,3,0.125,
3/22/2024 4:00,10.1,0,4,0.166666667,
3/22/2024 5:00,10,0,5,0.208333333,
3/22/2024 6:00,10.1,0.2,6,0.25,
3/22/2024 7:00,10.1,0.2,7,0.291666667,
3/22/2024 8:00,10.2,0.2,8,0.333333333,
3/22/2024 9:00,10.3,0.6,9,0.375,
3/22/2024 10:00,10.4,0.6,10,0.416666667,
3/22/2024 11:00,10.4,0.6,11,0.458333333,
3/22/2024 12:00,10.3,0.2,12,0.5,
3/22/2024 13:00,10.2,0.2,13,0.541666667,
3/22/2024 14:00,10.1,0.2,14,0.583333333,
3/22/2024 15:00,10.1,0.1,15,0.625,
3/22/2024 16:00,10.1,0.1,16,0.666666667,
3/22/2024 17:00,9.9,0.1,17,0.708333333,
3/22/2024 18:00,9.4,0.1,18,0.75,
3/22/2024 19:00,8.8,0.1,19,0.791666667,
3/22/2024 20:00,8.1,0.1,20,0.833333333,
3/22/2024 21:00,7.7,0.1,21,0.875,
3/22/2024 22:00,7.3,0.1,22,0.916666667,
3/22/2024 23:00,6.9,0.1,23,0.958333333,
3/23/2024 0:00,6.7,0,0,0,
3/23/2024 1:00,6.4,0,1,0.041666667,
3/23/2024 2:00,6.2,0,2,0.083333333,
3/23/2024 3:00,5.9,0,3,0.125,
3/23/2024 4:00,5.7,0,4,0.166666667,
3/23/2024 5:00,5.3,0,5,0.208333333,
3/23/2024 6:00,4.8,0,6,0.25,
3/23/2024 7:00,4.4,0,7,0.291666667,
3/23/2024 8:00,4.2,0,8,0.333333333,
3/23/2024 9:00,4.8,0,9,0.375,
3/23/2024 10:00,5.8,0,10,0.416666667,
3/23/2024 11:00,6.6,0,11,0.458333333,
3/23/2024 12:00,7.1,0.6,12,0.5,
3/23/2024 13:00,7.3,0.6,13,0.541666667,
3/23/2024 14:00,7.5,0.6,14,0.583333333,
3/23/2024 15:00,7.8,0.2,15,0.625,
3/23/2024 16:00,7.9,0.2,16,0.666666667,
3/23/2024 17:00,7.8,0.2,17,0.708333333,
3/23/2024 18:00,7.1,0,18,0.75,
3/23/2024 19:00,6.1,0,19,0.791666667,
3/23/2024 20:00,5.2,0,20,0.833333333,
3/23/2024 21:00,4.5,0,21,0.875,
3/23/2024 22:00,4,0,22,0.916666667,
3/23/2024 23:00,3.7,0,23,0.958333333,
3/24/2024 0:00,3.7,0,0,0,
3/24/2024 1:00,3.8,0,1,0.041666667,
3/24/2024 2:00,4,0,2,0.083333333,
3/24/2024 3:00,4,0.5,3,0.125,
3/24/2024 4:00,4,0.5,4,0.166666667,
3/24/2024 5:00,4,0.5,5,0.208333333,
3/24/2024 6:00,4.2,0.4,6,0.25,
3/24/2024 7:00,4.4,0.4,7,0.291666667,
3/24/2024 8:00,4.8,0.4,8,0.333333333,
3/24/2024 9:00,5.2,0.3,9,0.375,
3/24/2024 10:00,5.6,0.3,10,0.416666667,
3/24/2024 11:00,5.9,0.3,11,0.458333333,
3/24/2024 12:00,6.3,1.1,12,0.5,
3/24/2024 13:00,6.7,1.1,13,0.541666667,
3/24/2024 14:00,6.8,1.1,14,0.583333333,
3/24/2024 15:00,6.8,1.1,15,0.625,
3/24/2024 16:00,6.6,1.1,16,0.666666667,
3/24/2024 17:00,6.3,1.1,17,0.708333333,
3/24/2024 18:00,6.2,0.3,18,0.75,
3/24/2024 19:00,6.1,0.3,19,0.791666667,
3/24/2024 20:00,5.8,0.3,20,0.833333333,
3/24/2024 21:00,5.6,0,21,0.875,
3/24/2024 22:00,5.2,0,22,0.916666667,
3/24/2024 23:00,5,0,23,0.958333333,
3/25/2024 0:00,5.1,0,0,0,
3/25/2024 1:00,5.2,0,1,0.041666667,
3/25/2024 2:00,5.2,0,2,0.083333333,
3/25/2024 3:00,4.9,0,3,0.125,
3/25/2024 4:00,4.4,0,4,0.166666667,
3/25/2024 5:00,4.1,0,5,0.208333333,
3/25/2024 6:00,3.9,0,6,0.25,
3/25/2024 7:00,3.9,0,7,0.291666667,
3/25/2024 8:00,4.2,0,8,0.333333333,
3/25/2024 9:00,5.2,0.1,9,0.375,
3/25/2024 10:00,6.4,0.1,10,0.416666667,
3/25/2024 11:00,7.5,0.1,11,0.458333333,
3/25/2024 12:00,8.3,0.1,12,0.5,
3/25/2024 13:00,8.9,0.1,13,0.541666667,
3/25/2024 14:00,9.4,0.1,14,0.583333333,
3/25/2024 15:00,10,0.1,15,0.625,
3/25/2024 16:00,10.4,0.1,16,0.666666667,
3/25/2024 17:00,10.4,0.1,17,0.708333333,
3/25/2024 18:00,9.6,0,18,0.75,
3/25/2024 19:00,8.2,0,19,0.791666667,
3/25/2024 20:00,7,0,20,0.833333333,
3/25/2024 21:00,6.1,0,21,0.875,
3/25/2024 22:00,5.2,0,22,0.916666667,
3/25/2024 23:00,4.6,0,23,0.958333333,
3/26/2024 0:00,4.5,0,0,0,
3/26/2024 1:00,4.7,0,1,0.041666667,
3/26/2024 2:00,4.7,0,2,0.083333333,
3/26/2024 3:00,4.4,0,3,0.125,
3/26/2024 4:00,4,0,4,0.166666667,
3/26/2024 5:00,3.7,0,5,0.208333333,
3/26/2024 6:00,3.5,0,6,0.25,
3/26/2024 7:00,3.5,0,7,0.291666667,
3/26/2024 8:00,4,0,8,0.333333333,
3/26/2024 9:00,5.2,0,9,0.375,
3/26/2024 10:00,6.8,0,10,0.416666667,
3/26/2024 11:00,8.3,0,11,0.458333333,
3/26/2024 12:00,9.7,0,12,0.5,
3/26/2024 13:00,10.9,0,13,0.541666667,
3/26/2024 14:00,11.9,0,14,0.583333333,
3/26/2024 15:00,12.8,0,15,0.625,
3/26/2024 16:00,13.2,0,16,0.666666667,
3/26/2024 17:00,13.2,0,17,0.708333333,
3/26/2024 18:00,12.5,0,18,0.75,
3/26/2024 19:00,11.2,0,19,0.791666667,
3/26/2024 20:00,10.1,0,20,0.833333333,
3/26/2024 21:00,9.1,0,21,0.875,
3/26/2024 22:00,8.1,0,22,0.916666667,
3/26/2024 23:00,7.6,0,23,0.958333333,
3/27/2024 0:00,7.6,0,0,0,
3/27/2024 1:00,7.9,0,1,0.041666667,
3/27/2024 2:00,8.1,0,2,0.083333333,
3/27/2024 3:00,7.8,0,3,0.125,
3/27/2024 4:00,7.2,0,4,0.166666667,
3/27/2024 5:00,6.9,0,5,0.208333333,
3/27/2024 6:00,6.9,0.2,6,0.25,
3/27/2024 7:00,7,0.2,7,0.291666667,
3/27/2024 8:00,7.6,0.2,8,0.333333333,
3/27/2024 9:00,9.1,0,9,0.375,
3/27/2024 10:00,11,0,10,0.416666667,
3/27/2024 11:00,12.1,0,11,0.458333333,
3/27/2024 12:00,11.9,0,12,0.5,
3/27/2024 13:00,10.8,0,13,0.541666667,
3/27/2024 14:00,9.9,0,14,0.583333333,
3/27/2024 15:00,9.8,0.1,15,0.625,
3/27/2024 16:00,9.8,0.1,16,0.666666667,
3/27/2024 17:00,9.6,0.1,17,0.708333333,
3/27/2024 18:00,9.4,0,18,0.75,
3/27/2024 19:00,9.1,0,19,0.791666667,
3/27/2024 20:00,8.6,0,20,0.833333333,
3/27/2024 21:00,7.9,0,21,0.875,
3/27/2024 22:00,7.1,0,22,0.916666667,
3/27/2024 23:00,6.4,0,23,0.958333333,
3/28/2024 0:00,6.4,0,0,0,
3/28/2024 1:00,6.7,0,1,0.041666667,
3/28/2024 2:00,6.8,0,2,0.083333333,
3/28/2024 3:00,6.6,0,3,0.125,
3/28/2024 4:00,6.2,0,4,0.166666667,
3/28/2024 5:00,5.9,0,5,0.208333333,
3/28/2024 6:00,5.8,0,6,0.25,
3/28/2024 7:00,5.7,0,7,0.291666667,
3/28/2024 8:00,5.9,0,8,0.333333333,
3/28/2024 9:00,6.9,0,9,0.375,
3/28/2024 10:00,8.2,0,10,0.416666667,
3/28/2024 11:00,9.1,0,11,0.458333333,
3/28/2024 12:00,8.7,0.5,12,0.5,
3/28/2024 13:00,7.8,0.5,13,0.541666667,
3/28/2024 14:00,7.2,0.5,14,0.583333333,
3/28/2024 15:00,7.8,0.4,15,0.625,
3/28/2024 16:00,8.6,0.4,16,0.666666667,
3/28/2024 17:00,9.1,0.4,17,0.708333333,
3/28/2024 18:00,9.1,0,18,0.75,
3/28/2024 19:00,8.8,0,19,0.791666667,
3/28/2024 20:00,8.4,0,20,0.833333333,
3/28/2024 21:00,8.4,0,21,0.875,
3/28/2024 22:00,8.2,0,22,0.916666667,
3/28/2024 23:00,8.2,0,23,0.958333333,
3/29/2024 0:00,8.4,0,0,0,
3/29/2024 1:00,8.5,0,1,0.041666667,
3/29/2024 2:00,8.6,0,2,0.083333333,
3/29/2024 3:00,8.6,0,3,0.125,
3/29/2024 4:00,8.4,0,4,0.166666667,
3/29/2024 5:00,8.2,0,5,0.208333333,
3/29/2024 6:00,8.3,0,6,0.25,
3/29/2024 7:00,8.4,0,7,0.291666667,
3/29/2024 8:00,8.4,0,8,0.333333333,
3/29/2024 9:00,8.2,0.6,9,0.375,
3/29/2024 10:00,8,0.6,10,0.416666667,
3/29/2024 11:00,8.2,0.6,11,0.458333333,
3/29/2024 12:00,9.2,0,12,0.5,
3/29/2024 13:00,10.6,0,13,0.541666667,
3/29/2024 14:00,11.8,0,14,0.583333333,
3/29/2024 15:00,12.7,0.1,15,0.625,
3/29/2024 16:00,13.3,0.1,16,0.666666667,
3/29/2024 17:00,13.4,0.1,17,0.708333333,
3/29/2024 18:00,12.4,0,18,0.75,
3/29/2024 19:00,10.9,0,19,0.791666667,
3/29/2024 20:00,9.8,0,20,0.833333333,
3/29/2024 21:00,9.9,0,21,0.875,
3/29/2024 22:00,10.6,0,22,0.916666667,
3/29/2024 23:00,10.9,0,23,0.958333333,
3/30/2024 0:00,10.9,0,0,0,
3/30/2024 1:00,10.4,0,1,0.041666667,
3/30/2024 2:00,9.9,0,2,0.083333333,
3/30/2024 3:00,9.4,0.1,3,0.125,
3/30/2024 4:00,8.6,0.1,4,0.166666667,
3/30/2024 5:00,8.2,0.1,5,0.208333333,
3/30/2024 6:00,8.1,0.5,6,0.25,
3/30/2024 7:00,8.2,0.5,7,0.291666667,
3/30/2024 8:00,8.8,0.5,8,0.333333333,
3/30/2024 9:00,9.8,0,9,0.375,
3/30/2024 10:00,11.1,0,10,0.416666667,
3/30/2024 11:00,12.6,0,11,0.458333333,
3/30/2024 12:00,14.4,0,12,0.5,
3/30/2024 13:00,16.2,0,13,0.541666667,
3/30/2024 14:00,17.5,0,14,0.583333333,
3/30/2024 15:00,17.9,0.5,15,0.625,
3/30/2024 16:00,17.6,0.5,16,0.666666667,
3/30/2024 17:00,16.8,0.5,17,0.708333333,
3/30/2024 18:00,15.1,0,18,0.75,
3/30/2024 19:00,13,0,19,0.791666667,
3/30/2024 20:00,11.2,0,20,0.833333333,
3/30/2024 21:00,10.2,0,21,0.875,
3/30/2024 22:00,9.4,0,22,0.916666667,
3/30/2024 23:00,8.7,0,23,0.958333333,
3/31/2024 0:00,7.7,0,0,0,
3/31/2024 1:00,6.6,0,1,0.041666667,
3/31/2024 2:00,5.8,0,2,0.083333333,
3/31/2024 3:00,5.6,0,3,0.125,
3/31/2024 4:00,5.7,0,4,0.166666667,
3/31/2024 5:00,5.8,0,5,0.208333333,
3/31/2024 6:00,6.1,0,6,0.25,
3/31/2024 7:00,6.3,0,7,0.291666667,
3/31/2024 8:00,6.8,0,8,0.333333333,
3/31/2024 9:00,7.7,0.3,9,0.375,
3/31/2024 10:00,8.8,0.3,10,0.416666667,
3/31/2024 11:00,9.9,0.3,11,0.458333333,
3/31/2024 12:00,11.2,0,12,0.5,
3/31/2024 13:00,12.6,0,13,0.541666667,
3/31/2024 14:00,13.8,0,14,0.583333333,
3/31/2024 15:00,14.7,0,15,0.625,
3/31/2024 16:00,15.4,0,16,0.666666667,
3/31/2024 17:00,15.6,0,17,0.708333333,
3/31/2024 18:00,14.9,0,18,0.75,
3/31/2024 19:00,13.6,0,19,0.791666667,
3/31/2024 20:00,12.6,0,20,0.833333333,
3/31/2024 21:00,11.9,1.1,21,0.875,
3/31/2024 22:00,11.5,1.1,22,0.916666667,
3/31/2024 23:00,11.1,1.1,23,0.958333333,
4/1/2024 0:00,10.7,0,0,0,
4/1/2024 1:00,10.4,0,1,0.041666667,
4/1/2024 2:00,9.9,0,2,0.083333333,
4/1/2024 3:00,9.5,0,3,0.125,
4/1/2024 4:00,8.9,0,4,0.166666667,
4/1/2024 5:00,8.5,0,5,0.208333333,
4/1/2024 6:00,8.2,0,6,0.25,
4/1/2024 7:00,7.9,0,7,0.291666667,
4/1/2024 8:00,7.9,0,8,0.333333333,
4/1/2024 9:00,8.2,1.2,9,0.375,
4/1/2024 10:00,8.8,1.2,10,0.416666667,
4/1/2024 11:00,9.2,1.2,11,0.458333333,
4/1/2024 12:00,9.8,1.8,12,0.5,
4/1/2024 13:00,10.3,1.8,13,0.541666667,
4/1/2024 14:00,10.6,1.8,14,0.583333333,
4/1/2024 15:00,10.9,0.5,15,0.625,
4/1/2024 16:00,11.1,0.5,16,0.666666667,
4/1/2024 17:00,10.9,0.5,17,0.708333333,
4/1/2024 18:00,10.7,0,18,0.75,
4/1/2024 19:00,10.2,0,19,0.791666667,
4/1/2024 20:00,9.6,0,20,0.833333333,
4/1/2024 21:00,8.7,0,21,0.875,
4/1/2024 22:00,7.6,0,22,0.916666667,
4/1/2024 23:00,6.8,0,23,0.958333333,
4/2/2024 0:00,6.9,0.2,0,0,
4/2/2024 1:00,7.3,0.2,1,0.041666667,
4/2/2024 2:00,7.6,0.2,2,0.083333333,
4/2/2024 3:00,7.4,0,3,0.125,
4/2/2024 4:00,7.1,0,4,0.166666667,
4/2/2024 5:00,6.8,0,5,0.208333333,
4/2/2024 6:00,6.7,0,6,0.25,
4/2/2024 7:00,6.6,0,7,0.291666667,
4/2/2024 8:00,6.8,0,8,0.333333333,
4/2/2024 9:00,7.9,0.1,9,0.375,
4/2/2024 10:00,9.4,0.1,10,0.416666667,
4/2/2024 11:00,10.5,0.1,11,0.458333333,
4/2/2024 12:00,11.1,0.1,12,0.5,
4/2/2024 13:00,11.4,0.1,13,0.541666667,
4/2/2024 14:00,11.6,0.1,14,0.583333333,
4/2/2024 15:00,11.9,0.1,15,0.625,
4/2/2024 16:00,12.1,0.1,16,0.666666667,
4/2/2024 17:00,12,0.1,17,0.708333333,
4/2/2024 18:00,11.4,0.1,18,0.75,
4/2/2024 19:00,10.4,0.1,19,0.791666667,
4/2/2024 20:00,9.5,0.1,20,0.833333333,
4/2/2024 21:00,9.1,0.1,21,0.875,
4/2/2024 22:00,8.7,0.1,22,0.916666667,
4/2/2024 23:00,8.4,0.1,23,0.958333333,
4/3/2024 0:00,8.1,0,0,0,
4/3/2024 1:00,7.8,0,1,0.041666667,
4/3/2024 2:00,7.7,0,2,0.083333333,
4/3/2024 3:00,7.8,0.2,3,0.125,
4/3/2024 4:00,7.9,0.2,4,0.166666667,
4/3/2024 5:00,8.1,0.2,5,0.208333333,
4/3/2024 6:00,8.2,0.5,6,0.25,
4/3/2024 7:00,8.4,0.5,7,0.291666667,
4/3/2024 8:00,8.6,0.5,8,0.333333333,
4/3/2024 9:00,8.9,0.7,9,0.375,
4/3/2024 10:00,9.4,0.7,10,0.416666667,
4/3/2024 11:00,9.8,0.7,11,0.458333333,
4/3/2024 12:00,10.1,0.5,12,0.5,
4/3/2024 13:00,10.4,0.5,13,0.541666667,
4/3/2024 14:00,10.7,0.5,14,0.583333333,
4/3/2024 15:00,11.4,0.1,15,0.625,
4/3/2024 16:00,12.1,0.1,16,0.666666667,
4/3/2024 17:00,12.4,0.1,17,0.708333333,
4/3/2024 18:00,12.2,0.4,18,0.75,
4/3/2024 19:00,11.6,0.4,19,0.791666667,
4/3/2024 20:00,11.1,0.4,20,0.833333333,
4/3/2024 21:00,10.7,0.3,21,0.875,
4/3/2024 22:00,10.4,0.3,22,0.916666667,
4/3/2024 23:00,10.1,0.3,23,0.958333333,
4/4/2024 0:00,10.1,0,0,0,
4/4/2024 1:00,10.1,0,1,0.041666667,
4/4/2024 2:00,9.9,0,2,0.083333333,
4/4/2024 3:00,9.2,0,3,0.125,
4/4/2024 4:00,8.4,0,4,0.166666667,
4/4/2024 5:00,7.9,0,5,0.208333333,
4/4/2024 6:00,7.8,0.3,6,0.25,
4/4/2024 7:00,7.9,0.3,7,0.291666667,
4/4/2024 8:00,8.2,0.3,8,0.333333333,
4/4/2024 9:00,9.1,1.4,9,0.375,
4/4/2024 10:00,10.1,1.4,10,0.416666667,
4/4/2024 11:00,10.9,1.4,11,0.458333333,
4/4/2024 12:00,11.4,0.3,12,0.5,
4/4/2024 13:00,11.9,0.3,13,0.541666667,
4/4/2024 14:00,12.1,0.3,14,0.583333333,
4/4/2024 15:00,12.6,0.6,15,0.625,
4/4/2024 16:00,13,0.6,16,0.666666667,
4/4/2024 17:00,13.1,0.6,17,0.708333333,
4/4/2024 18:00,12.6,0.1,18,0.75,
4/4/2024 19:00,11.8,0.1,19,0.791666667,
4/4/2024 20:00,11.1,0.1,20,0.833333333,
4/4/2024 21:00,10.6,0,21,0.875,
4/4/2024 22:00,10.2,0,22,0.916666667,
4/4/2024 23:00,10.1,0,23,0.958333333,
4/5/2024 0:00,10.2,0,0,0,
4/5/2024 1:00,10.6,0,1,0.041666667,
4/5/2024 2:00,10.8,0,2,0.083333333,
4/5/2024 3:00,10.6,0,3,0.125,
4/5/2024 4:00,10.3,0,4,0.166666667,
4/5/2024 5:00,10.1,0,5,0.208333333,
4/5/2024 6:00,10.1,0.5,6,0.25,
4/5/2024 7:00,10.4,0.5,7,0.291666667,
4/5/2024 8:00,10.9,0.5,8,0.333333333,
